x,y,z,
11.10,1.00,-3.66,
10.90,1.11,-2.76,
11.33,0.53,-2.87,
11.39,0.70,-2.96,
11.19,0.61,-3.04,
11.40,0.79,-3.82,
10.91,1.23,-3.98,
11.06,1.38,-3.92,
11.06,1.26,-3.30,
10.74,1.10,-3.29,
10.74,0.75,-3.13,
10.62,0.85,-3.27,
10.94,0.39,-3.66,
10.83,0.50,-3.16,
10.85,-0.08,-3.46,
9.57,-0.45,-3.56,
10.70,-0.47,-2.81,
10.69,-1.41,-2.79,
9.32,-1.82,-4.06,
9.35,-1.54,-6.06,
9.11,-1.14,-5.71,
9.04,-1.30,-4.50,
9.15,-1.83,-4.96,
8.76,-1.52,-4.85,
9.09,-0.95,-3.73,
9.32,-0.99,-4.31,
9.44,-0.83,-4.97,
9.43,-0.68,-5.09,
9.37,-0.28,-4.01,
9.36,-0.65,-3.55,
9.43,-0.66,-3.25,
9.22,-0.97,-3.11,
9.83,-0.76,-2.95,
9.87,-1.03,-3.01,
9.92,-1.16,-3.12,
9.43,-1.36,-4.14,
10.76,-0.09,-2.94,
9.15,-0.24,-4.33,
8.90,-0.10,-3.80,
8.99,-0.45,-3.64,
9.04,-0.28,-3.74,
8.80,-0.22,-3.67,
8.82,-0.35,-3.85,
8.83,-0.48,-3.52,
9.93,-0.17,-3.25,
9.83,-0.14,-3.64,
10.14,-0.49,-4.75,
9.94,-0.53,-4.76,
10.09,-0.27,-4.83,
9.98,-0.25,-5.41,
9.76,0.47,-4.93,
9.17,0.37,-5.06,
10.21,1.12,-3.59,
9.94,0.64,-3.44,
10.81,1.34,-2.94,
10.49,0.76,-3.60,
10.32,0.59,-4.39,
9.89,0.94,-3.19,
10.12,0.69,-3.49,
10.62,0.46,-3.31,
10.11,-0.13,-3.89,
11.34,-0.20,-4.00,
10.54,0.03,-3.67,
10.61,-0.36,-3.65,
10.70,-0.07,-3.78,
10.01,-0.21,-4.93,
9.56,0.11,-5.31,
9.43,0.08,-5.08,
10.58,0.74,-3.72,
10.97,0.93,-3.41,
10.55,0.78,-3.34,
10.43,0.40,-3.29,
10.88,0.21,-3.64,
10.74,0.18,-3.79,
10.97,0.35,-3.88,
10.84,0.52,-4.19,
11.39,1.32,-3.79,
11.30,1.61,-3.58,
11.22,1.92,-2.86,
11.14,1.95,-2.93,
10.81,1.76,-3.16,
10.97,1.75,-3.08,
11.28,1.68,-3.46,
11.28,1.88,-3.40,
10.69,1.27,-3.88,
10.94,1.16,-3.88,
10.92,1.23,-3.69,
11.08,0.74,-3.86,
10.84,0.45,-3.74,
10.67,0.05,-4.63,
10.54,-0.02,-4.36,
11.03,-0.23,-3.44,
10.72,-0.75,-3.84,
10.82,-1.03,-4.47,
10.25,-1.53,-5.51,
9.85,-1.60,-5.66,
9.38,-1.25,-4.84,
9.06,-1.20,-3.98,
9.53,-1.07,-3.40,
9.10,-1.36,-3.88,
8.79,-0.65,-4.36,
8.61,-0.28,-4.00,
8.63,-0.42,-4.32,
8.89,-1.14,-4.80,
9.11,-1.69,-4.54,
9.76,-1.93,-4.33,
9.79,-2.17,-4.28,
9.48,-2.26,-4.50,
9.49,-2.14,-4.53,
10.20,-1.49,-3.38,
9.67,-1.19,-4.07,
9.45,-0.54,-3.98,
9.07,0.34,-4.09,
10.10,1.58,-3.04,
8.87,1.28,-2.99,
10.12,1.65,-2.28,
9.55,0.79,-2.40,
10.73,0.72,-2.27,
10.74,0.43,-2.36,
10.86,0.33,-2.54,
11.00,0.22,-2.60,
10.70,-0.13,-3.51,
11.17,-0.14,-3.52,
10.78,-0.55,-3.62,
9.95,-1.16,-4.23,
9.29,-0.96,-3.94,
9.46,-0.56,-3.24,
9.16,-0.62,-3.46,
9.13,-0.86,-3.66,
9.18,-0.84,-3.89,
10.29,-0.76,-3.42,
9.33,-1.15,-3.92,
9.04,-1.20,-3.52,
8.99,-1.12,-3.81,
9.74,-0.21,-3.16,
9.30,0.20,-3.43,
10.41,0.81,-2.86,
10.07,0.90,-3.22,
10.59,0.79,-3.09,
10.34,0.48,-3.28,
10.09,0.27,-3.24,
9.93,-0.13,-3.34,
10.83,-0.20,-3.47,
9.81,-0.22,-4.13,
10.71,-0.40,-3.58,
11.54,1.26,-1.56,
12.93,-1.30,-5.67,
11.16,1.16,-3.70,
10.59,0.12,-4.30,
9.66,-0.26,-5.90,
9.67,0.67,-6.63,
9.21,1.49,-5.59,
9.56,0.95,-4.72,
9.67,0.21,-4.27,
9.63,0.04,-3.58,
8.81,-0.51,-3.98,
9.21,-0.67,-3.11,
9.04,-0.92,-3.54,
8.80,-1.24,-4.25,
9.17,-1.22,-4.19,
9.67,-0.49,-3.55,
9.88,-0.09,-3.74,
9.86,-0.13,-3.70,
9.58,0.20,-3.96,
9.22,0.98,-4.20,
10.47,2.81,-2.98,
9.51,2.81,-3.82,
9.89,3.43,-3.24,
10.20,2.72,-3.10,
10.19,1.67,-3.19,
11.07,1.22,-3.29,
11.47,1.36,-2.58,
11.89,1.21,-2.24,
10.82,0.74,-2.11,
10.90,1.36,-1.84,
10.83,2.22,-2.82,
10.87,2.71,-3.28,
10.27,2.34,-3.31,
10.65,2.97,-3.87,
10.26,2.47,-4.29,
10.80,1.88,-4.70,
10.15,1.21,-4.28,
10.69,1.28,-3.34,
11.18,0.76,-3.49,
11.35,0.68,-2.90,
11.00,0.04,-3.60,
10.85,0.27,-3.72,
11.31,0.10,-3.60,
10.73,1.11,-3.62,
11.16,-0.05,-3.23,
11.05,0.92,-0.62,
12.04,-1.78,-4.18,
11.23,1.48,-0.12,
13.16,0.17,-4.29,
12.38,0.91,-3.01,
12.07,0.83,-4.03,
11.72,0.81,-4.22,
11.27,1.03,-5.30,
10.39,0.56,-4.68,
9.69,-0.06,-3.27,
9.86,-0.75,-2.89,
10.47,-0.97,-2.08,
10.19,-1.36,-1.01,
8.98,-1.66,-2.51,
9.56,-0.78,-2.84,
9.87,-0.37,-2.81,
10.71,0.37,-2.43,
10.15,0.67,-3.18,
9.17,1.02,-3.85,
11.06,2.12,-2.96,
10.95,1.51,-2.85,
10.66,0.54,-2.48,
10.86,-0.28,-2.49,
9.92,-1.38,-3.75,
10.72,-0.66,-2.73,
9.75,-1.45,-4.31,
9.61,-1.17,-4.28,
9.15,-0.72,-3.96,
10.04,-0.10,-3.42,
9.25,-0.87,-3.90,
8.81,-0.34,-4.13,
8.37,-0.19,-4.25,
8.46,-0.29,-4.27,
9.36,-0.28,-4.15,
9.75,-1.02,-4.70,
10.18,-1.34,-4.54,
10.02,-1.28,-4.42,
10.07,-1.44,-4.43,
11.27,-0.34,-3.38,
11.54,-0.31,-1.75,
10.47,-0.36,-2.29,
10.28,-0.11,-2.37,
9.27,-0.03,-2.71,
10.45,-0.19,-1.77,
9.76,1.01,-1.56,
11.40,0.68,-2.76,
10.21,1.29,-3.86,
9.77,1.95,-0.83,
11.55,1.09,-2.31,
11.29,2.09,-2.08,
10.16,1.99,-2.42,
9.80,1.12,-4.09,
9.98,1.17,-3.91,
9.42,-0.04,-5.11,
10.53,-0.63,-3.74,
11.11,-0.73,-2.08,
11.45,-0.98,-2.13,
10.68,-0.45,-2.70,
9.96,0.17,-3.74,
10.00,2.00,-2.70,
9.66,2.41,-2.80,
10.19,2.42,-1.61,
9.91,2.23,-0.72,
10.26,1.93,-1.35,
10.35,1.90,-1.22,
9.98,1.72,-1.38,
9.29,0.99,-1.74,
8.95,0.55,-3.16,
9.57,1.19,-2.99,
10.37,0.91,-2.07,
10.21,0.51,-2.42,
10.48,-0.06,-3.02,
10.81,-0.27,-3.66,
9.94,-0.38,-4.66,
10.00,-0.24,-4.40,
9.78,-0.23,-4.03,
9.56,0.09,-3.73,
9.08,1.10,-3.16,
9.37,1.44,-2.43,
9.78,1.30,-1.54,
10.30,-0.02,-2.46,
11.15,0.00,-1.81,
11.78,-1.02,-2.65,
12.66,-1.95,-3.37,
11.85,-1.39,-4.78,
12.24,-1.63,-8.10,
9.94,-0.69,-8.13,
8.63,1.39,-6.03,
9.29,0.39,-4.92,
9.84,-0.42,-3.75,
9.71,0.06,-3.68,
10.10,0.24,-2.19,
10.26,-0.67,-1.97,
10.29,-0.11,-0.94,
9.70,-0.14,-2.78,
9.08,0.51,-2.57,
9.54,-0.19,-2.20,
10.48,-0.20,-2.06,
10.79,-0.62,-3.28,
9.93,-0.56,-4.09,
9.69,-0.19,-4.55,
9.99,0.10,-4.38,
10.65,0.41,-3.84,
10.68,0.45,-3.86,
10.39,0.81,-3.94,
10.79,0.92,-3.13,
10.86,0.43,-3.28,
10.83,0.05,-3.43,
10.34,-0.17,-3.24,
10.24,-0.64,-3.61,
9.59,-0.55,-4.07,
9.54,-0.40,-4.43,
9.69,-0.42,-4.51,
9.92,-0.70,-4.12,
9.98,-0.87,-3.80,
9.98,-1.16,-4.12,
9.49,-0.53,-4.19,
9.66,-0.14,-3.92,
9.97,-0.07,-4.35,
9.82,0.43,-3.91,
10.64,0.37,-3.92,
10.40,1.34,-3.11,
10.49,1.47,-3.67,
10.85,1.55,-3.25,
11.46,1.02,-2.61,
11.99,0.50,-2.60,
11.84,0.64,-3.24,
10.86,1.53,-2.86,
10.71,1.02,-2.15,
10.60,0.46,-3.88,
10.14,0.78,-3.13,
10.16,0.88,-2.32,
10.66,0.59,-2.52,
10.45,0.71,-3.15,
10.91,0.76,-3.67,
11.25,1.06,-3.82,
11.70,0.77,-4.13,
11.09,0.08,-4.79,
11.14,0.13,-5.32,
11.34,0.35,-5.73,
10.58,1.00,-5.72,
9.41,0.38,-6.08,
8.38,0.51,-5.15,
8.77,0.09,-4.97,
8.81,-0.13,-3.45,
8.99,-0.21,-3.89,
9.05,0.17,-3.45,
9.88,0.60,-3.36,
10.75,0.93,-2.75,
10.96,1.07,-2.54,
10.73,1.57,-2.19,
10.87,1.70,-2.01,
11.14,1.68,-2.80,
11.18,2.22,-3.20,
11.35,2.34,-3.62,
10.38,3.14,-3.07,
10.89,1.67,-4.17,
10.74,1.55,-2.78,
11.09,0.84,-2.82,
11.01,0.41,-2.72,
11.50,0.38,-2.98,
11.43,0.44,-2.92,
11.10,0.73,-3.13,
10.68,0.89,-2.89,
11.15,1.14,-3.17,
10.83,1.54,-2.61,
10.60,1.89,-2.25,
10.64,1.84,-2.13,
10.60,2.07,-2.36,
10.65,2.07,-2.32,
10.70,1.92,-1.99,
10.60,1.72,-1.92,
10.82,1.87,-2.24,
10.59,1.70,-2.21,
10.52,1.55,-1.99,
10.78,1.33,-2.33,
11.20,1.43,-2.93,
11.44,1.33,-2.62,
11.50,1.10,-2.52,
11.56,1.19,-2.22,
11.47,1.57,-3.00,
11.00,1.98,-2.49,
10.52,2.16,-2.48,
10.44,1.92,-2.71,
11.18,1.62,-2.88,
11.41,1.40,-2.84,
11.25,1.59,-2.58,
11.10,1.79,-2.37,
11.37,1.42,-3.22,
13.92,0.00,-1.34,
9.20,2.72,-1.40,
11.46,-2.53,-4.55,
9.63,5.73,-2.88,
10.55,1.77,-4.02,
9.76,-0.79,-4.50,
10.94,0.73,-2.69,
11.21,0.15,-3.91,
11.83,-0.77,-3.55,
12.25,-0.36,-2.49,
10.83,-0.05,-3.01,
8.95,0.23,-4.24,
9.78,1.19,-2.34,
9.78,1.10,-2.54,
9.41,0.60,-3.23,
8.22,-0.09,-3.67,
8.51,-0.65,-4.81,
9.13,-0.94,-4.58,
9.85,-1.31,-4.00,
9.93,-2.19,-4.42,
10.09,-1.99,-4.37,
11.04,-1.62,-3.72,
11.40,-0.59,-3.33,
11.33,0.34,-3.38,
10.84,1.25,-3.92,
11.06,1.82,-4.24,
10.93,2.00,-4.00,
10.80,1.47,-4.02,
10.48,0.78,-4.06,
10.64,0.49,-3.44,
11.26,-0.17,-3.50,
10.70,0.07,-2.96,
11.05,0.19,-3.21,
11.14,0.18,-3.09,
11.22,0.23,-3.01,
11.05,0.74,-3.02,
11.08,0.60,-4.12,
11.16,0.49,-3.76,
11.35,0.20,-3.62,
11.00,0.24,-3.49,
10.25,-0.28,-4.28,
10.84,-0.26,-3.83,
10.55,-0.71,-4.18,
10.05,-1.34,-4.92,
9.82,-1.57,-4.62,
9.38,-1.18,-4.40,
9.20,-0.95,-4.08,
9.09,-0.47,-4.19,
9.94,-0.08,-4.47,
9.67,0.39,-4.21,
10.54,0.08,-4.19,
9.95,0.51,-3.34,
11.01,0.17,-3.60,
11.31,0.46,-2.92,
12.17,-0.01,-2.49,
10.93,-0.76,-4.13,
10.43,1.31,-3.78,
10.45,0.57,-2.40,
10.75,-0.59,-5.01,
9.78,0.16,-4.14,
10.71,0.33,-2.99,
11.20,0.56,-2.76,
10.55,1.45,-3.32,
9.88,1.79,-3.94,
9.74,2.62,-4.03,
8.80,2.11,-4.76,
8.89,1.81,-3.94,
8.54,1.17,-3.48,
9.81,0.85,-3.37,
10.40,1.18,-2.48,
10.86,0.66,-2.79,
10.57,0.99,-2.53,
11.18,1.11,-3.15,
11.13,1.50,-2.73,
11.01,1.35,-2.08,
10.77,1.26,-2.21,
10.53,1.86,-2.48,
10.73,1.75,-2.49,
10.99,1.15,-2.80,
10.85,1.15,-2.97,
10.53,1.09,-3.42,
10.99,0.86,-3.40,
11.55,0.50,-3.00,
11.10,1.12,-2.80,
10.86,0.68,-3.46,
9.63,1.62,-2.97,
9.61,1.34,-3.84,
8.86,1.40,-3.21,
9.52,1.07,-2.67,
9.93,1.13,-2.07,
10.87,1.38,-2.11,
10.49,1.19,-2.70,
10.08,1.49,-2.68,
10.79,0.83,-2.63,
10.96,0.40,-2.47,
10.54,-0.56,-3.51,
11.07,0.24,-2.66,
11.43,0.16,-3.35,
11.52,0.67,-2.90,
10.86,0.84,-4.03,
11.30,0.91,-4.25,
12.11,0.63,-2.88,
12.24,-1.06,-2.46,
12.62,-0.06,-2.00,
12.63,-0.33,-2.91,
11.34,0.48,-3.67,
10.62,0.84,-4.48,
9.53,1.08,-4.10,
10.38,1.33,-2.26,
9.73,1.42,-2.00,
9.52,1.28,-1.98,
8.47,0.07,-3.14,
8.45,-0.44,-2.92,
9.35,-1.84,-2.89,
9.82,-2.33,-3.05,
10.21,-1.82,-3.55,
10.25,-0.91,-3.92,
10.57,-0.11,-2.51,
11.94,0.34,-1.95,
10.04,1.12,-2.03,
9.70,1.99,-2.41,
8.75,1.44,-2.90,
8.46,0.92,-3.16,
9.32,0.95,-2.62,
10.10,0.86,-1.56,
10.24,0.41,-2.11,
10.43,0.59,-2.02,
11.39,0.23,-2.34,
11.61,0.10,-2.06,
11.59,0.20,-2.19,
11.55,0.32,-2.29,
11.36,0.45,-2.29,
11.35,0.62,-2.33,
11.22,0.81,-2.22,
10.96,1.28,-2.25,
10.35,1.03,-2.95,
10.83,0.86,-3.44,
11.16,0.38,-3.24,
11.22,0.28,-3.02,
10.56,-0.49,-3.76,
11.63,-0.09,-2.60,
11.35,-0.39,-2.49,
10.35,0.17,-3.22,
10.79,0.87,-2.57,
10.84,1.05,-2.38,
10.24,0.99,-2.63,
12.69,-0.47,0.50,
9.54,1.02,2.96,
10.48,-2.42,-5.27,
10.29,3.07,-0.49,
12.47,0.15,-3.87,
11.64,-0.57,-3.13,
12.93,-0.95,-4.84,
10.45,0.94,-2.38,
10.31,1.02,-3.48,
9.31,1.18,-3.06,
10.11,1.83,-1.55,
11.03,1.31,-1.88,
10.65,1.55,-1.16,
10.14,1.66,-2.50,
9.96,2.64,-2.42,
9.73,2.34,-3.15,
9.37,2.00,-3.18,
9.97,2.24,-2.52,
10.86,2.23,-0.78,
10.80,1.62,-0.72,
10.67,1.43,-0.98,
11.41,2.55,-1.53,
11.09,3.13,-1.44,
11.15,2.71,-2.12,
10.79,2.60,-2.21,
10.95,2.79,-2.57,
10.92,2.37,-2.34,
10.58,2.18,-1.97,
10.92,1.78,-2.02,
11.14,1.23,-1.84,
11.28,1.17,-1.99,
10.96,1.78,-2.07,
10.40,1.79,-2.44,
9.86,1.92,-3.37,
8.97,2.17,-3.55,
9.20,1.95,-4.24,
9.77,1.80,-4.32,
10.38,1.45,-3.20,
10.79,0.05,-3.18,
11.09,-0.88,-3.55,
10.28,0.17,-4.22,
9.54,0.90,-3.83,
10.20,1.20,-2.62,
11.83,1.11,-1.23,
11.26,0.93,-1.15,
10.86,0.66,-5.92,
10.49,3.20,-3.91,
11.28,1.72,-3.12,
11.09,1.10,-1.61,
11.66,0.26,-2.52,
10.55,1.42,-1.00,
10.43,1.52,-2.23,
10.09,1.23,-2.75,
10.25,0.97,-2.42,
11.02,0.27,-2.35,
10.34,0.42,-1.30,
9.44,0.42,-3.04,
8.83,0.92,-3.93,
9.83,0.16,-2.74,
10.95,-0.50,-2.53,
11.15,-0.46,-2.79,
9.88,-0.13,-2.82,
10.02,0.38,-3.21,
9.73,0.74,-3.07,
10.66,1.21,-1.45,
10.31,1.42,-1.41,
9.84,1.88,-1.92,
10.60,2.04,-2.64,
10.73,2.13,-2.17,
10.80,2.19,-1.87,
10.99,1.81,-2.07,
10.96,1.55,-2.72,
10.44,1.72,-3.34,
10.78,1.54,-3.78,
10.69,1.06,-3.90,
10.73,1.07,-4.60,
10.34,0.88,-4.67,
10.49,0.80,-3.83,
10.72,0.54,-4.02,
10.57,0.46,-3.67,
9.90,-0.09,-3.82,
10.05,-0.25,-4.05,
10.70,0.40,-3.52,
10.80,0.44,-3.85,
9.83,0.12,-3.74,
9.50,-0.31,-4.08,
9.42,-0.47,-4.53,
9.19,0.06,-3.79,
10.68,0.45,-3.15,
10.43,0.79,-3.22,
10.55,1.37,-3.51,
10.07,1.57,-2.59,
10.03,1.37,-3.06,
10.21,1.41,-2.75,
10.62,1.33,-2.86,
10.69,1.49,-2.31,
11.10,1.02,-2.79,
10.93,1.16,-2.83,
11.00,1.51,-3.16,
10.83,1.83,-3.71,
9.74,1.81,-4.41,
9.00,1.19,-4.80,
9.20,0.88,-4.36,
10.81,1.57,-3.78,
10.91,1.36,-3.86,
10.97,1.12,-3.99,
11.21,0.53,-4.02,
11.28,0.23,-4.12,
11.16,0.28,-4.20,
11.10,0.81,-4.24,
11.06,1.14,-4.05,
10.15,1.05,-4.10,
10.03,1.23,-4.00,
9.93,1.30,-3.29,
8.98,0.92,-4.06,
10.25,1.73,-3.12,
10.75,1.98,-3.09,
10.67,1.91,-2.78,
10.84,1.62,-3.03,
11.31,1.57,-3.47,
11.07,1.71,-3.24,
11.33,1.17,-3.71,
10.98,1.18,-3.29,
10.52,0.87,-3.82,
10.53,1.26,-3.93,
9.60,1.43,-3.77,
8.66,1.63,-4.33,
8.47,1.75,-4.72,
9.45,2.80,-3.41,
10.36,1.97,-4.14,
10.19,0.60,-4.84,
10.89,-0.23,-5.03,
11.51,0.48,-4.72,
11.19,0.44,-5.07,
11.01,0.54,-4.30,
10.53,0.30,-5.37,
10.64,0.88,-4.65,
10.84,0.62,-4.29,
10.62,0.76,-3.12,
9.40,0.76,-3.59,
8.72,1.08,-3.24,
9.08,0.86,-5.15,
10.25,2.40,-1.78,
10.60,1.63,-2.90,
10.60,1.61,-3.38,
10.45,1.78,-3.57,
10.17,1.83,-3.72,
9.77,1.38,-4.05,
9.64,0.22,-4.79,
9.40,0.36,-3.82,
10.80,0.22,-2.98,
11.09,0.43,-2.99,
11.67,0.71,-2.70,
11.39,1.18,-2.54,
11.88,1.87,-3.49,
11.38,2.66,-3.35,
11.23,2.99,-2.90,
11.01,3.00,-2.52,
10.26,2.57,-2.96,
10.38,2.12,-3.81,
10.47,1.79,-4.29,
10.72,1.33,-4.39,
10.08,0.55,-4.99,
10.23,0.71,-4.70,
10.36,0.35,-4.30,
10.44,0.11,-4.12,
9.62,-0.05,-4.48,
9.58,0.28,-4.38,
9.63,0.41,-4.23,
10.50,0.96,-3.57,
10.65,1.17,-3.22,
11.08,0.92,-2.90,
10.92,1.20,-1.99,
11.01,1.72,-2.36,
10.95,1.75,-2.69,
10.13,2.16,-2.59,
10.55,1.58,-3.26,
9.76,1.18,-3.59,
9.90,-0.18,-5.37,
9.72,-0.33,-4.37,
10.05,-0.73,-4.96,
10.65,-0.09,-4.32,
10.56,0.65,-3.96,
10.77,1.18,-3.62,
10.37,0.87,-4.74,
11.36,0.40,-3.89,
10.85,-0.35,-4.34,
10.49,0.55,-3.19,
10.68,0.79,-3.72,
10.88,0.83,-2.24,
9.84,0.70,-1.29,
9.54,0.17,-3.82,
10.23,1.86,-2.53,
10.19,2.07,-2.32,
10.51,2.07,-2.42,
10.73,1.51,-3.07,
10.19,2.02,-2.14,
10.24,1.45,-3.01,
10.29,1.16,-4.07,
10.11,1.15,-3.60,
10.26,0.51,-4.28,
10.42,-0.01,-4.24,
10.00,0.61,-4.33,
9.75,0.99,-3.85,
9.03,0.40,-4.15,
9.62,0.76,-2.90,
10.18,1.05,-1.90,
10.73,1.05,-2.33,
11.17,1.26,-1.83,
11.13,0.72,-2.06,
11.12,0.72,-2.87,
10.52,1.14,-3.14,
10.26,1.70,-3.49,
9.77,1.11,-4.14,
9.27,0.89,-4.60,
9.39,1.21,-4.38,
10.02,1.24,-3.63,
10.53,1.34,-3.09,
10.76,1.14,-2.95,
10.75,1.21,-2.51,
10.87,1.20,-2.51,
10.58,1.06,-2.65,
10.58,1.09,-3.16,
10.45,1.45,-3.45,
10.18,1.79,-3.49,
10.06,1.20,-4.58,
9.90,1.58,-4.32,
9.63,1.72,-3.96,
9.55,1.99,-3.45,
10.44,2.42,-2.74,
10.16,2.45,-2.32,
10.45,1.98,-1.91,
10.29,1.64,-2.15,
9.99,1.65,-2.30,
9.39,1.35,-3.31,
9.12,1.14,-3.87,
10.78,1.39,-2.90,
11.25,0.88,-2.67,
11.40,0.88,-2.99,
11.42,1.31,-3.23,
11.32,1.89,-3.75,
11.42,1.84,-3.83,
11.62,1.96,-3.01,
11.29,1.90,-3.56,
10.30,1.48,-3.95,
10.33,0.64,-3.01,
10.59,-0.05,-2.59,
11.14,-0.19,-3.46,
10.10,0.08,-4.23,
10.86,0.22,-4.69,
10.39,0.24,-3.99,
9.59,-0.11,-4.58,
8.78,-0.54,-3.90,
9.17,-1.10,-4.54,
9.19,-0.96,-4.38,
9.55,-1.23,-4.57,
9.48,-0.91,-4.42,
9.76,-0.56,-4.20,
9.99,-0.10,-3.81,
9.81,0.59,-3.63,
10.91,1.19,-2.53,
11.06,1.77,-1.81,
10.87,2.15,-1.80,
10.45,2.22,-2.61,
10.18,2.40,-3.08,
10.06,1.84,-3.40,
10.37,1.09,-2.98,
10.78,0.33,-3.24,
9.76,-0.33,-3.90,
9.82,-0.61,-4.01,
9.70,-0.50,-4.16,
9.38,0.12,-4.15,
9.35,0.54,-4.02,
10.09,1.15,-3.03,
10.12,1.48,-3.07,
10.17,1.34,-3.19,
10.76,1.34,-2.86,
11.13,1.04,-2.89,
11.12,0.93,-3.12,
10.90,0.81,-3.54,
10.16,0.65,-3.97,
10.19,0.52,-3.96,
10.34,0.34,-4.11,
10.85,-0.23,-3.26,
10.53,0.10,-2.59,
11.10,-0.71,-7.08,
10.50,0.84,-4.17,
12.00,-0.49,-4.27,
12.24,-0.99,-3.86,
11.71,0.55,-2.27,
11.60,1.22,-4.11,
10.56,2.46,-3.90,
10.14,2.53,-4.21,
9.31,2.69,-4.19,
9.02,2.72,-3.29,
8.37,2.27,-3.35,
8.91,2.53,-2.67,
9.11,2.92,-2.72,
9.23,2.45,-2.56,
9.41,1.20,-2.36,
9.80,0.08,-2.50,
11.00,-0.04,-1.38,
10.66,0.28,-1.54,
10.33,1.08,-1.83,
10.59,2.01,-2.90,
10.63,2.60,-3.71,
10.00,2.88,-2.80,
9.94,1.73,-3.99,
9.98,1.36,-3.97,
9.23,1.14,-3.72,
9.70,-0.15,-4.30,
9.63,0.50,-3.01,
10.37,0.71,-2.73,
9.80,1.13,-2.29,
10.33,1.40,-1.98,
9.86,2.33,-1.97,
8.59,2.70,-2.65,
9.58,1.42,-3.63,
9.60,1.99,-1.12,
10.57,1.22,-2.78,
10.59,1.83,-3.00,
10.89,1.47,-3.39,
11.29,1.03,-4.24,
11.57,0.66,-3.92,
11.79,0.50,-2.81,
12.28,-0.23,-4.55,
11.34,-0.60,-7.06,
10.67,1.03,-3.41,
11.40,-0.37,-2.65,
12.73,-1.61,-3.57,
11.22,-0.44,-3.23,
10.48,0.91,-4.28,
10.43,1.41,-4.63,
9.41,2.14,-3.65,
9.38,1.89,-3.37,
8.73,2.23,-2.35,
8.64,1.23,-2.48,
8.76,1.15,-1.05,
9.75,1.02,-1.05,
9.77,1.05,-2.16,
9.40,1.15,-2.30,
9.32,0.63,-2.50,
10.31,0.68,-1.60,
10.59,1.08,-1.20,
10.99,1.29,-2.37,
11.27,1.41,-2.35,
11.53,1.62,-2.62,
11.24,1.38,-3.13,
10.86,1.22,-3.42,
10.40,1.06,-3.58,
9.81,0.76,-3.14,
9.68,-0.26,-3.61,
9.54,-0.34,-3.40,
10.14,-0.29,-2.74,
9.92,-0.40,-3.01,
9.84,0.41,-3.52,
10.43,0.55,-3.54,
10.40,0.86,-2.73,
10.52,0.78,-3.16,
10.33,1.30,-2.06,
11.15,0.84,-2.49,
11.13,1.02,-3.08,
11.17,1.40,-2.82,
10.65,1.49,-2.48,
10.86,1.18,-2.77,
10.69,1.46,-1.37,
11.05,0.33,-3.19,
10.26,1.52,-3.81,
10.42,1.45,-4.35,
9.99,1.48,-4.21,
10.81,0.74,-3.54,
10.01,1.70,-2.35,
10.40,1.62,-3.85,
9.24,2.26,-3.70,
9.20,1.46,-4.25,
9.26,1.17,-3.33,
9.93,1.13,-3.06,
10.77,0.88,-2.11,
10.88,1.20,-2.41,
9.84,1.82,-1.73,
9.70,2.56,-2.38,
10.11,2.42,-2.09,
9.66,1.55,-2.07,
10.87,1.11,-1.97,
11.11,1.86,-1.30,
11.22,1.35,-2.11,
10.96,1.68,-2.47,
10.63,2.21,-2.55,
9.03,1.97,-3.21,
8.86,1.91,-3.61,
9.57,1.47,-3.15,
10.48,0.93,-2.22,
11.25,0.44,-2.90,
11.21,0.53,-3.13,
10.88,0.80,-3.28,
10.53,1.12,-3.24,
9.94,1.05,-3.68,
9.64,1.70,-3.38,
10.08,1.60,-3.30,
9.92,2.06,-2.81,
10.56,2.49,-3.07,
10.53,2.89,-3.13,
10.51,2.89,-3.58,
10.06,2.69,-3.96,
9.91,2.56,-3.57,
9.93,1.79,-3.39,
10.02,1.80,-3.26,
10.19,2.07,-3.05,
10.07,2.43,-2.48,
10.68,2.00,-2.38,
10.67,2.08,-1.83,
9.94,2.31,-2.70,
9.68,2.40,-2.96,
9.10,2.86,-2.36,
10.38,2.02,-3.49,
10.02,2.81,-1.70,
10.13,2.35,-3.09,
10.28,1.87,-5.03,
9.04,2.82,-3.19,
8.69,1.35,-3.52,
8.96,0.37,-2.70,
10.22,-0.13,-1.84,
11.35,-0.72,-1.22,
11.65,-0.92,-1.56,
11.38,-0.88,-3.02,
11.76,0.13,-4.37,
11.25,1.05,-4.01,
11.17,1.13,-3.34,
10.40,1.26,-1.42,
10.01,0.91,-1.14,
9.35,1.27,-0.91,
9.95,1.18,-1.37,
9.08,1.02,-2.29,
9.10,0.74,-2.74,
9.58,0.94,-2.07,
10.81,0.27,-2.72,
11.33,-0.17,-2.96,
11.84,-0.27,-3.47,
11.98,-0.50,-3.85,
12.00,-0.25,-3.70,
11.19,0.17,-3.88,
10.84,0.65,-3.37,
10.60,0.86,-2.50,
10.55,0.68,-2.25,
10.13,1.28,-2.01,
10.07,1.46,-2.05,
9.83,1.57,-2.23,
9.05,1.43,-2.83,
8.99,1.22,-2.81,
9.80,0.73,-2.73,
10.78,0.96,-2.40,
11.09,0.24,-2.81,
11.29,-0.20,-3.01,
11.57,0.34,-3.04,
10.81,0.54,-3.82,
11.35,0.20,-1.70,
