x,y,z,
-3.37,3.46,6.31,
-3.83,4.89,6.10,
-0.18,2.42,7.48,
4.19,3.80,3.35,
3.45,4.54,1.40,
3.31,5.29,7.07,
6.87,1.35,3.32,
13.87,0.95,-1.51,
16.75,5.52,-5.47,
13.82,6.08,2.32,
14.01,4.65,5.73,
19.60,2.39,-3.52,
19.60,3.82,-10.42,
19.60,6.32,-19.09,
19.60,4.83,-13.57,
16.60,5.66,-1.39,
15.38,0.28,-1.12,
16.39,-0.03,-8.37,
12.16,0.33,-7.29,
7.22,3.41,-0.54,
1.66,6.33,3.65,
1.56,3.87,3.35,
5.41,2.35,0.47,
4.06,-1.70,-1.53,
0.42,1.16,0.60,
1.88,1.89,4.77,
-1.93,1.47,3.75,
-7.47,0.16,1.59,
-7.28,2.69,8.72,
-3.74,-1.09,0.57,
1.13,1.33,-5.31,
-0.34,5.17,-1.09,
0.93,3.48,1.45,
10.10,4.86,1.50,
12.29,3.32,-9.18,
18.47,4.11,-11.69,
18.25,1.73,-12.08,
17.11,0.20,-10.31,
18.52,9.41,-9.81,
19.47,3.81,-9.76,
19.30,3.99,-10.45,
14.16,10.92,-5.64,
14.31,7.68,0.34,
16.24,7.64,-7.30,
18.40,6.82,-11.35,
17.44,7.68,-6.63,
12.92,8.30,-6.93,
13.45,7.53,-0.26,
11.27,4.09,-4.70,
8.65,-0.84,-8.95,
8.78,-1.49,-9.80,
7.68,-2.75,-8.03,
4.57,-0.30,-6.14,
1.24,3.19,-3.24,
-6.37,2.24,6.87,
-7.40,4.89,11.54,
-4.38,2.27,5.98,
-0.09,3.50,1.87,
4.99,1.67,-0.28,
7.53,0.51,-5.44,
3.60,-2.84,-0.30,
3.57,2.43,3.79,
10.56,-2.16,-2.79,
7.67,3.65,-0.81,
9.80,5.14,5.77,
12.68,-1.62,-4.08,
18.17,7.43,-11.87,
19.60,4.03,-14.07,
19.60,3.23,-18.03,
19.60,2.65,-19.60,
19.60,4.00,-19.05,
18.22,-3.04,-12.09,
18.46,-0.70,-17.71,
14.48,2.98,-8.22,
6.42,-0.19,-4.06,
-2.76,1.94,11.50,
-2.94,0.86,18.13,
5.51,-4.88,-3.11,
5.11,9.90,6.30,
-3.23,-0.40,6.66,
-4.36,6.40,2.86,
-1.55,0.02,3.47,
3.22,1.69,-4.09,
5.19,-0.22,-8.09,
-0.35,3.05,-2.01,
-0.31,0.22,2.11,
2.94,5.23,-1.38,
2.67,1.74,3.69,
2.78,3.30,-1.24,
7.81,5.09,-2.96,
15.32,10.10,4.39,
9.47,5.93,-9.25,
19.14,5.49,-16.33,
19.60,4.33,-19.60,
19.60,7.49,-11.09,
17.21,11.20,-4.17,
10.96,7.26,-5.16,
13.80,5.91,3.78,
13.92,8.73,0.61,
15.50,4.74,-10.34,
16.59,3.00,-17.20,
15.15,6.89,-10.27,
19.60,-18.39,-19.60,
7.47,2.21,-19.60,
-4.79,4.18,11.34,
0.51,10.37,8.42,
10.08,1.52,3.30,
-0.62,3.82,2.58,
-6.62,6.49,9.65,
-0.83,3.84,3.51,
1.34,5.38,-3.99,
0.12,6.05,0.89,
0.52,2.59,1.42,
2.11,0.84,-0.77,
-0.35,0.20,0.12,
0.29,0.27,2.05,
3.45,-0.29,-1.56,
5.82,-1.85,-3.38,
6.92,-0.08,-2.33,
6.61,2.24,0.23,
6.47,0.37,4.86,
11.05,5.02,3.46,
16.10,9.46,-3.62,
19.60,6.00,-7.76,
19.60,-5.20,-8.39,
16.64,0.95,-11.74,
19.60,-0.24,5.46,
19.60,0.34,-19.60,
19.60,1.71,-19.60,
17.30,-5.42,-10.94,
6.98,-3.28,4.12,
2.99,3.39,4.88,
9.81,-0.66,-3.61,
12.37,-8.08,-3.68,
-6.10,8.98,11.70,
-15.45,6.73,19.60,
-0.07,2.74,6.27,
8.51,4.47,-9.20,
5.61,4.63,-4.33,
-3.34,4.86,4.04,
-5.12,0.23,2.05,
1.71,4.07,2.05,
-2.30,1.40,-7.47,
4.85,1.12,-4.07,
3.96,3.67,-2.84,
2.73,6.40,1.43,
9.97,7.90,-0.32,
15.80,6.50,-6.10,
19.60,1.66,-10.28,
10.54,19.60,-19.60,
19.60,2.22,-19.60,
19.60,4.52,-19.43,
5.19,11.34,7.68,
-0.42,7.79,19.60,
7.04,11.53,9.01,
16.48,9.48,-11.50,
15.81,9.96,-1.96,
10.92,9.15,-8.26,
6.47,5.91,-6.19,
3.54,3.57,-1.50,
-0.46,3.99,2.98,
-1.81,2.85,6.38,
0.67,1.83,3.22,
1.84,2.99,-1.59,
0.56,3.55,2.91,
-1.11,2.74,7.00,
-1.40,2.16,5.19,
2.21,3.99,1.14,
7.55,3.15,-0.29,
13.86,1.67,-5.35,
19.60,6.26,-2.81,
16.10,17.96,7.96,
13.31,0.92,-5.54,
19.60,-2.86,-19.60,
19.60,0.58,-16.39,
8.42,-2.38,-0.53,
9.17,4.17,0.27,
13.44,9.87,-5.07,
11.49,8.45,-3.27,
9.50,9.22,0.39,
11.04,4.72,-1.09,
10.45,3.20,-3.37,
7.83,2.85,-1.36,
6.11,1.81,-0.90,
5.59,1.51,-0.40,
3.43,2.18,0.80,
2.02,3.78,3.42,
0.54,4.20,3.56,
2.91,5.29,3.51,
7.42,3.15,1.03,
8.77,3.44,-2.49,
11.22,2.04,-5.95,
12.72,5.44,-7.64,
13.45,1.03,-6.18,
8.35,5.23,-0.60,
15.32,4.43,1.50,
10.04,2.19,-1.12,
13.15,5.76,-2.55,
12.54,8.20,2.68,
9.73,13.34,3.19,
8.54,11.58,3.13,
10.76,10.19,-1.07,
11.18,10.02,-2.28,
10.01,11.09,2.97,
10.60,5.71,-14.77,
14.07,3.30,-7.70,
11.80,4.64,-3.83,
11.89,2.91,-4.85,
5.88,0.44,-5.39,
3.35,1.00,2.26,
2.67,3.02,1.96,
3.55,3.38,1.04,
2.88,4.16,0.98,
3.77,4.38,0.80,
4.56,4.72,-0.80,
4.93,3.70,-1.78,
6.24,3.39,-1.64,
8.15,4.08,-3.17,
9.57,5.64,-4.19,
9.97,3.89,-4.14,
11.13,3.43,-5.48,
12.55,3.10,-6.10,
11.57,4.81,-4.94,
11.06,6.63,-3.48,
12.54,6.66,-3.02,
13.45,5.74,-3.12,
12.73,6.16,-4.72,
10.18,5.57,0.42,
13.12,3.93,-2.21,
15.25,4.37,-5.67,
13.03,2.89,-3.16,
11.66,3.48,-1.38,
10.91,3.10,-1.74,
10.24,3.02,-1.10,
8.98,2.91,-2.20,
8.22,2.81,-2.11,
8.43,3.24,-1.71,
9.20,3.61,-1.60,
8.40,2.47,-2.64,
7.75,2.71,-2.70,
8.13,2.59,-3.19,
9.53,3.38,-2.21,
9.23,3.57,-1.23,
8.39,3.69,-0.64,
8.74,2.14,-2.75,
9.97,2.68,-4.37,
10.87,2.98,-2.13,
10.35,2.35,-4.95,
7.74,3.41,-1.84,
7.91,1.53,-0.11,
10.11,2.28,-4.17,
10.48,1.80,-4.10,
9.38,2.81,-2.75,
9.27,3.55,-2.42,
9.59,3.49,-3.27,
9.68,2.01,-2.80,
10.53,2.52,-4.03,
11.10,2.73,-5.15,
10.15,2.44,-5.28,
11.17,2.65,-4.38,
11.11,3.25,-5.58,
9.75,4.34,-3.77,
9.30,4.01,-2.96,
8.17,3.08,-1.87,
7.95,2.51,-2.53,
8.39,2.92,-4.09,
9.10,3.67,-3.69,
9.52,4.03,-3.36,
8.65,3.03,-3.17,
9.16,2.39,-5.52,
9.58,3.30,-4.39,
9.89,3.95,-3.47,
10.74,3.61,-4.13,
10.52,3.29,-5.62,
9.13,2.90,-3.33,
9.10,3.63,-4.25,
9.08,3.97,-3.88,
8.84,4.34,-1.66,
9.65,3.96,-2.36,
9.51,3.18,-2.60,
7.51,3.71,-3.60,
8.87,5.63,-2.40,
9.57,4.47,-2.27,
8.00,3.98,-2.52,
8.37,2.71,-3.21,
8.80,2.50,-4.25,
8.58,2.55,-3.85,
9.00,2.76,-5.00,
9.68,2.07,-5.26,
10.50,1.67,-6.81,
9.26,2.65,-5.00,
9.75,3.33,-5.08,
10.70,4.22,-5.21,
9.67,4.21,-2.99,
11.46,4.08,-2.94,
9.62,2.78,-2.06,
7.63,3.92,-2.15,
10.34,4.18,-4.18,
12.42,2.85,-6.31,
11.45,2.45,-2.70,
10.14,1.73,-1.27,
10.81,2.41,-2.83,
10.43,2.42,-2.53,
11.11,2.76,-2.48,
10.64,3.60,-1.85,
9.77,3.62,-0.52,
9.00,2.61,-1.63,
8.54,2.34,-3.52,
8.16,2.92,-3.43,
8.07,3.44,-2.83,
8.51,3.09,-2.60,
7.62,1.56,-3.13,
6.77,0.81,-4.66,
7.38,1.63,-2.89,
7.89,1.48,-2.48,
8.42,1.08,-1.94,
7.85,0.80,-3.53,
8.56,1.26,-4.78,
9.69,0.71,-5.17,
9.93,0.49,-3.05,
9.23,0.91,-1.20,
8.50,1.63,-1.01,
8.14,1.81,-2.54,
9.33,2.68,-2.71,
10.52,3.64,-2.29,
10.72,4.45,-1.94,
11.99,4.71,-3.00,
12.99,3.24,-3.37,
14.12,2.42,-2.60,
14.32,2.22,-3.42,
14.07,2.61,-4.76,
14.42,3.68,-3.16,
13.99,3.45,-2.75,
13.05,3.60,-2.32,
12.57,4.05,-2.17,
11.41,3.56,-1.34,
10.41,2.84,-4.29,
10.40,1.01,-3.48,
10.40,0.76,-4.19,
10.68,-0.18,-5.04,
10.11,-0.80,-5.09,
9.93,-0.45,-3.91,
9.60,-0.08,-3.51,
9.70,0.57,-3.78,
9.17,2.55,-4.37,
10.36,4.22,-2.65,
10.59,4.42,-1.92,
10.28,6.25,-2.02,
10.41,8.41,0.13,
12.12,9.73,-2.09,
13.28,11.76,-5.05,
15.59,7.89,-7.13,
11.55,2.86,-5.98,
8.84,4.80,-1.09,
14.13,2.03,0.89,
6.77,0.17,-5.25,
4.64,4.24,0.12,
3.92,0.54,-4.23,
1.06,4.44,2.44,
-3.77,4.28,6.49,
-2.80,0.94,6.05,
3.59,2.21,0.62,
4.58,3.17,-2.88,
1.71,4.53,-0.11,
0.18,4.56,1.05,
3.38,4.79,0.05,
5.45,3.77,-1.41,
5.21,3.99,-1.07,
5.43,4.83,-0.98,
7.52,5.19,-0.95,
10.21,5.48,-4.17,
15.92,1.32,-11.16,
19.60,13.81,-0.57,
19.60,7.23,-6.07,
19.60,-8.69,-19.60,
19.60,5.06,-14.01,
7.54,5.50,-1.06,
1.35,8.96,12.88,
5.92,11.85,11.17,
15.58,11.78,-5.24,
19.60,12.14,-11.95,
19.60,3.55,-16.44,
19.60,1.17,-19.60,
7.01,1.73,-1.73,
2.38,1.17,4.32,
4.40,4.13,0.52,
3.51,3.42,0.65,
-3.95,5.95,3.19,
-1.54,3.17,6.11,
-0.23,5.20,1.98,
1.44,4.04,0.45,
1.24,1.44,0.69,
1.01,3.25,-1.77,
1.50,3.98,-1.63,
1.25,3.56,-0.68,
1.82,1.88,-1.61,
0.85,1.21,-2.03,
2.03,-0.06,-0.80,
4.20,-0.92,-2.28,
5.41,0.18,-2.85,
6.04,0.39,-3.99,
6.55,5.46,-2.86,
7.85,7.09,-3.34,
17.25,6.95,-1.87,
17.54,4.97,-4.89,
15.71,7.93,-19.60,
19.47,3.26,-17.81,
10.54,13.32,-4.17,
8.62,10.20,7.13,
14.11,8.27,0.46,
17.74,10.34,-4.94,
16.49,13.26,-2.34,
13.36,12.11,5.30,
11.14,9.98,7.46,
10.25,8.61,5.92,
11.90,7.12,-0.07,
10.35,5.14,-13.90,
13.43,8.91,-8.85,
18.78,-4.07,-18.26,
10.30,1.35,-11.74,
-0.12,1.04,4.29,
-0.94,-1.28,-3.73,
5.24,1.36,-8.46,
2.66,-0.34,-5.67,
0.67,1.27,1.04,
-5.05,3.08,2.87,
-3.85,4.15,3.20,
-2.79,4.66,7.74,
3.47,-1.03,3.63,
6.50,0.01,-4.37,
1.95,0.00,-3.38,
0.32,-3.18,4.82,
1.39,-2.29,3.39,
4.23,1.15,-0.06,
2.62,2.72,3.48,
4.35,1.36,4.65,
17.24,-0.09,-0.70,
10.11,5.13,-19.60,
6.33,13.68,3.83,
19.60,1.12,2.75,
19.60,-4.65,-19.60,
19.07,6.48,-5.07,
12.60,19.07,19.30,
13.35,1.74,1.69,
19.60,19.60,5.75,
16.79,10.01,9.78,
8.31,19.60,9.50,
6.11,17.43,14.80,
10.61,10.81,3.09,
13.73,4.78,-11.17,
19.60,-4.96,-9.55,
5.17,11.12,-17.93,
14.94,-18.43,-19.60,
14.23,-3.84,-19.60,
0.13,-6.85,0.92,
-4.90,-9.05,4.03,
-2.63,-0.94,6.18,
2.18,-2.05,-4.24,
1.96,1.04,-3.62,
-1.13,-0.22,2.26,
-1.30,3.69,2.46,
0.62,3.53,0.55,
1.14,4.25,-0.23,
0.46,3.19,1.25,
2.31,2.98,1.48,
5.15,4.10,0.87,
4.52,4.29,1.25,
3.76,6.12,2.75,
5.92,7.60,1.96,
11.70,8.64,0.47,
17.69,0.55,-5.40,
18.10,19.60,7.45,
19.60,13.84,-4.74,
19.60,1.11,-19.60,
19.60,9.30,-10.06,
15.45,9.31,4.33,
9.53,13.40,5.53,
2.08,7.91,1.88,
6.62,7.96,3.22,
14.44,11.64,-6.05,
19.60,-0.55,-19.60,
16.45,2.33,-12.58,
7.41,4.36,-2.66,
5.01,-2.51,-1.28,
6.80,-3.35,-4.57,
0.84,-4.76,-9.03,
-1.57,-0.87,13.31,
-3.99,0.51,6.19,
-4.86,5.56,3.73,
-1.28,-0.88,0.35,
0.44,2.45,-4.39,
0.24,-1.05,-5.88,
1.35,-3.34,-5.34,
1.83,-3.22,-5.76,
2.99,-1.38,-4.48,
3.86,-4.05,-6.89,
9.55,-4.55,-4.05,
-2.51,1.35,-4.69,
8.27,0.39,-2.01,
18.50,12.68,-9.03,
19.60,11.29,-15.36,
19.60,6.11,-8.69,
16.52,6.66,-1.51,
18.36,19.14,6.37,
16.62,19.60,1.34,
16.00,17.56,1.65,
17.35,19.60,1.93,
18.87,15.72,0.53,
19.08,16.39,-2.80,
18.71,8.53,-6.76,
17.07,6.04,-8.78,
13.14,7.65,-5.39,
8.10,6.44,-2.24,
4.19,10.59,4.15,
-1.90,-1.60,4.68,
-2.52,2.31,1.07,
-2.01,1.29,-2.53,
-4.63,4.57,-8.13,
-3.15,2.91,-6.60,
-1.69,-0.25,-5.25,
-0.24,-4.45,-5.69,
1.25,-3.84,-6.42,
4.52,-5.04,-10.53,
3.32,-1.28,-9.81,
-3.02,1.24,1.82,
-4.70,-1.19,6.31,
1.07,-1.17,-0.30,
3.92,6.26,1.76,
8.59,1.14,5.24,
4.47,9.69,0.04,
5.72,3.99,-2.49,
12.98,3.67,-9.61,
18.59,0.05,-13.42,
16.34,6.41,-4.60,
14.47,10.61,-2.11,
19.60,6.34,-9.54,
19.55,11.79,-4.40,
19.60,14.83,18.47,
16.71,12.50,6.47,
17.43,10.05,-8.22,
19.60,4.44,-10.50,
16.69,8.29,-3.43,
11.39,9.17,4.78,
10.38,5.89,4.89,
9.89,9.35,0.00,
9.92,5.75,-1.23,
12.62,5.22,-7.29,
14.28,3.51,-12.32,
9.20,4.53,-6.52,
3.40,6.20,0.68,
0.33,4.70,2.82,
0.83,5.33,0.39,
1.17,4.51,1.36,
-0.91,2.20,3.11,
-1.72,2.64,2.67,
0.24,2.81,0.23,
1.17,2.73,0.69,
-0.16,2.03,0.46,
0.22,1.62,1.09,
2.78,0.81,-0.01,
4.64,1.08,-2.08,
5.25,1.59,-0.80,
1.37,2.54,-9.60,
6.94,6.33,-1.43,
12.00,-0.47,-12.10,
10.71,0.39,-9.25,
10.88,3.64,2.14,
12.87,5.49,-7.56,
14.75,8.14,-8.73,
9.97,10.31,-1.18,
12.02,14.76,0.64,
18.72,13.99,-5.77,
19.47,13.54,-5.63,
16.07,9.77,-0.01,
15.96,7.49,-0.51,
16.32,6.14,-3.24,
14.33,4.52,-4.04,
12.99,3.82,-4.56,
11.50,3.29,-6.47,
9.63,0.10,-3.65,
7.09,-1.88,-3.70,
3.39,1.62,-1.23,
0.89,1.35,-0.12,
1.28,2.71,-1.54,
2.24,-0.74,-3.76,
2.14,1.91,-2.94,
2.15,-0.32,0.27,
3.86,-0.79,-1.84,
4.19,0.99,-1.95,
6.82,3.40,-3.28,
9.90,2.02,-3.96,
14.58,0.74,-0.22,
3.88,7.29,-2.57,
10.30,12.33,5.78,
19.60,1.83,-8.46,
19.60,2.35,-12.92,
18.83,10.39,-4.00,
13.93,9.15,-1.21,
15.99,11.07,-5.82,
11.10,7.87,-1.12,
7.54,2.41,2.49,
7.21,3.06,-0.13,
6.30,0.34,-1.70,
4.09,-3.47,-2.24,
1.61,-2.82,-1.69,
-4.17,2.16,0.97,
-5.12,2.75,6.95,
2.29,-0.25,3.56,
9.79,-0.24,-3.19,
6.88,0.32,-10.64,
4.44,18.64,-3.90,
15.41,8.14,-3.28,
19.60,3.73,-19.60,
19.60,1.74,-5.85,
18.50,12.74,-2.44,
19.60,9.45,-6.64,
19.60,1.41,-12.29,
18.07,1.27,-8.32,
9.28,0.53,-1.42,
3.79,0.76,2.64,
3.05,7.19,-0.74,
3.21,1.62,-1.31,
1.14,3.53,2.12,
-1.09,0.81,-0.32,
-3.04,0.95,2.38,
-4.89,5.61,2.48,
-4.59,-0.18,1.16,
3.03,-2.40,-7.58,
7.74,2.81,-8.88,
2.35,4.16,-3.01,
-0.78,7.18,4.97,
5.14,6.54,6.61,
19.31,4.47,7.19,
19.60,5.86,-5.50,
13.20,19.60,5.28,
3.81,13.70,19.60,
12.34,7.89,1.76,
19.60,-3.18,-19.60,
-19.60,-19.60,-19.60,
19.60,19.60,-19.60,
19.60,-19.60,-19.60,
16.70,-6.74,-17.09,
4.50,10.77,4.81,
0.93,-6.69,19.60,
-0.62,3.69,9.80,
-0.88,-2.87,-10.58,
0.46,3.51,-4.75,
-4.86,4.46,0.45,
-5.39,7.07,1.35,
-2.48,5.34,-3.64,
0.12,2.08,-6.33,
1.08,-1.73,-4.11,
-2.40,-1.43,0.33,
-4.70,3.66,7.95,
2.78,2.71,-0.89,
7.97,8.22,-9.26,
12.49,0.53,-9.14,
10.75,-1.36,-5.01,
7.80,7.96,10.83,
8.82,11.04,7.29,
12.07,10.02,-2.97,
19.60,3.57,-2.11,
19.60,-7.91,-13.35,
19.60,17.72,-11.55,
19.60,-15.79,-19.60,
19.60,-2.23,-19.60,
18.02,-0.36,-14.89,
7.37,8.75,9.34,
-0.89,12.40,12.35,
1.61,10.12,2.18,
13.17,0.23,-4.79,
3.26,0.97,-5.15,
-10.38,2.11,9.95,
-5.91,-0.39,0.67,
2.05,-1.58,-12.38,
4.72,-6.70,-14.74,
1.02,-3.24,-11.16,
0.33,-5.00,-4.19,
0.40,-7.78,-2.55,
0.15,-0.18,-0.15,
-2.45,2.09,3.85,
-2.33,4.73,3.15,
-1.50,4.35,5.52,
-1.48,5.32,7.81,
5.13,2.03,3.76,
10.44,1.76,-3.02,
19.20,3.65,-2.05,
11.36,8.74,-0.22,
-2.02,13.97,19.60,
10.00,11.24,14.47,
19.60,4.49,-19.60,
19.60,15.81,-19.60,
19.60,-5.12,-14.28,
19.60,4.13,-19.60,
19.60,-4.44,-12.69,
19.60,0.58,-15.55,
19.60,-4.41,-19.60,
12.50,4.10,-5.55,
3.49,3.85,8.27,
2.97,4.23,18.03,
0.60,0.77,9.32,
1.31,-1.63,3.66,
-8.54,7.89,12.19,
-4.82,-1.11,8.74,
0.87,6.04,1.73,
3.19,3.27,-1.22,
-0.06,4.00,-3.44,
2.45,4.08,-4.93,
6.29,0.80,-9.32,
4.22,0.18,-3.09,
1.73,2.98,5.86,
1.61,6.76,7.82,
7.20,7.65,1.65,
9.81,4.74,-2.12,
15.34,9.93,-0.82,
19.60,4.19,-3.15,
10.10,9.82,-19.60,
19.60,-4.61,-19.60,
19.60,3.78,-19.60,
19.60,2.35,-19.60,
17.15,12.51,15.04,
-13.29,15.99,13.07,
-0.53,-1.56,17.17,
3.49,11.68,-16.95,
4.75,5.18,-18.55,
-12.30,-8.31,-5.91,
-16.12,9.92,18.46,
-4.24,-4.01,7.56,
3.74,2.44,-5.54,
5.80,5.18,-9.21,
3.35,11.21,-3.95,
-0.52,3.04,5.64,
2.26,-2.27,9.03,
13.42,0.13,-7.34,
19.60,3.49,-14.66,
16.09,14.62,-19.60,
19.60,1.41,-19.60,
19.06,-5.60,-10.51,
3.25,6.10,-3.32,
-2.53,8.41,12.55,
7.25,0.63,-6.83,
17.73,-2.45,-19.60,
6.71,-7.05,-11.76,
-13.03,-1.05,16.76,
-10.77,0.10,15.99,
7.97,5.67,-6.63,
4.98,12.54,-4.50,
-7.34,11.82,15.18,
-0.55,6.09,11.80,
9.33,10.17,-2.03,
8.48,15.46,3.86,
13.55,11.40,1.37,
18.73,9.53,-10.65,
19.57,5.30,-12.74,
19.60,1.78,-10.06,
19.60,6.78,-4.86,
16.62,4.91,-15.59,
17.49,9.92,-9.21,
15.86,-0.51,-5.42,
7.06,-4.29,-8.37,
6.43,-4.20,7.91,
7.76,3.69,0.82,
3.86,4.13,-4.65,
-8.11,9.64,4.01,
-11.41,10.57,13.36,
-6.14,5.99,5.10,
4.75,-2.06,4.17,
-0.18,3.29,-3.56,
2.78,-3.31,1.41,
6.79,3.16,-1.46,
5.97,6.70,0.76,
7.48,7.08,2.17,
14.34,1.75,0.59,
19.60,6.68,-4.33,
19.60,-6.98,-17.36,
19.60,-2.16,-7.92,
19.60,13.64,-19.60,
19.60,-19.60,-19.60,
19.60,12.53,-12.22,
-9.36,-6.60,17.92,
-8.98,7.00,11.67,
3.24,8.98,-3.65,
1.41,7.70,-2.65,
-2.15,-3.45,9.71,
-4.20,-1.02,6.82,
-0.64,-0.31,2.96,
2.79,1.23,-5.57,
1.40,4.11,-4.89,
-2.58,5.78,-1.08,
-2.90,7.21,4.02,
-0.50,1.75,-0.87,
2.55,1.12,-2.85,
2.62,2.78,-1.92,
0.15,3.21,-0.65,
1.00,2.89,-0.40,
6.56,-0.31,-2.13,
12.64,-2.57,-8.60,
9.85,-2.28,-8.59,
3.98,7.25,-5.94,
7.83,7.93,18.73,
18.01,-2.65,0.51,
19.60,-3.52,-19.60,
19.60,4.32,-19.60,
17.51,3.60,-11.11,
13.11,11.46,5.93,
19.50,4.84,0.26,
19.60,6.64,-12.78,
19.60,6.43,-9.83,
11.81,7.11,-4.25,
11.58,3.54,-14.42,
18.21,-12.00,-9.55,
13.55,-2.81,-8.36,
5.12,8.48,3.52,
4.08,1.76,5.83,
4.15,5.08,1.55,
2.97,-0.13,2.19,
1.42,1.61,3.69,
4.33,-1.13,-4.61,
2.89,-1.36,-3.30,
-0.03,-0.14,1.56,
-0.48,0.08,0.64,
1.51,-0.40,-0.46,
2.92,0.86,-2.32,
1.96,1.13,-0.76,
0.32,2.33,-0.27,
-0.46,2.63,0.98,
-0.82,1.22,2.21,
1.87,4.68,-0.04,
5.36,10.87,1.20,
11.36,7.78,-7.58,
14.67,6.44,-9.67,
17.01,2.08,-10.79,
16.57,-0.67,-10.14,
19.60,-3.77,-15.25,
19.60,4.59,-19.60,
19.60,3.41,-19.60,
9.24,0.19,-2.22,
-0.41,10.01,16.36,
2.27,5.81,10.53,
14.16,3.82,-5.74,
19.60,-0.33,-13.88,
13.56,7.10,-19.60,
1.37,2.67,3.73,
-0.79,-3.57,4.26,
2.40,2.13,-0.34,
2.55,3.70,1.94,
4.65,7.23,8.51,
-3.96,7.85,2.42,
-1.88,8.76,4.37,
-0.82,2.66,3.13,
2.11,6.87,2.96,
4.03,5.77,-2.41,
2.42,10.14,-2.32,
0.54,6.67,1.46,
4.69,6.09,1.73,
11.53,4.54,-1.55,
15.89,7.97,-7.19,
19.60,12.95,-9.70,
19.60,12.39,-16.85,
15.97,11.18,1.08,
10.36,11.20,11.34,
12.47,9.15,5.45,
17.26,6.36,-2.22,
16.09,3.74,-0.41,
9.06,8.84,-2.80,
11.77,12.01,1.09,
18.49,1.21,-15.78,
18.95,-14.79,-15.88,
6.37,-8.61,3.20,
2.09,-3.23,1.33,
5.82,-3.71,-9.38,
8.80,1.30,-17.61,
9.43,0.34,-18.93,
4.41,1.20,-8.69,
-1.91,-1.99,-4.77,
-4.41,5.09,0.95,
-3.68,7.00,4.19,
3.37,5.86,3.00,
1.40,5.29,-2.20,
1.88,1.69,3.09,
-0.95,2.37,3.42,
0.26,-0.13,2.49,
2.59,2.74,2.78,
5.34,4.09,2.43,
9.17,3.73,1.52,
11.65,3.46,0.89,
12.75,3.51,1.91,
9.35,8.65,6.10,
7.89,11.87,14.92,
15.03,4.15,13.14,
19.60,4.68,-0.99,
19.60,15.93,-11.85,
19.60,12.74,-7.56,
11.17,7.46,8.20,
10.66,5.75,7.35,
17.67,5.04,-6.82,
19.60,0.86,-14.22,
17.16,4.86,-10.43,
15.21,1.78,-5.44,
13.36,0.19,-12.05,
2.59,10.59,2.07,
6.41,-4.47,-2.92,
8.18,-4.75,-4.17,
3.25,-4.88,-2.14,
0.35,-2.09,2.59,
1.33,-2.24,0.31,
0.72,-2.18,-2.07,
-1.59,-0.70,0.43,
-2.87,0.78,2.53,
-1.95,1.54,1.26,
0.87,1.43,0.12,
1.34,2.36,0.72,
2.13,0.45,-1.45,
4.97,2.34,-3.21,
8.67,1.44,-4.49,
10.58,3.52,-4.56,
10.08,10.34,-1.69,
14.10,8.31,-2.15,
19.60,6.28,-5.20,
19.60,4.77,-12.38,
19.60,10.83,-13.80,
19.60,10.73,-3.75,
19.60,5.83,-2.98,
19.60,7.40,-3.61,
16.45,5.31,0.56,
14.34,5.78,-0.25,
13.52,1.79,-5.42,
11.51,1.38,-6.07,
8.14,-2.32,-2.75,
5.10,-2.62,0.27,
2.43,-1.37,2.07,
1.06,0.41,1.50,
2.10,-0.50,-0.26,
1.61,0.64,-0.46,
-0.46,1.81,2.24,
-0.86,2.29,1.81,
-0.39,0.65,1.56,
-0.17,0.73,1.48,
1.20,1.90,1.83,
5.27,2.75,0.78,
9.43,1.75,-1.02,
11.01,3.31,-6.87,
10.48,6.37,-3.63,
10.26,2.08,-0.34,
14.02,2.04,-3.81,
15.26,0.75,-10.38,
19.60,3.92,-5.85,
16.93,9.63,-6.23,
17.73,8.74,-12.40,
19.60,-0.23,-19.60,
16.03,-3.99,-9.60,
8.77,-1.62,15.28,
6.05,6.43,4.71,
8.53,4.16,1.45,
4.06,2.83,3.25,
-0.30,4.72,5.43,
-1.10,4.39,4.57,
-0.34,5.40,2.39,
-1.34,4.42,4.00,
0.39,1.95,1.51,
2.22,1.29,-1.53,
2.52,3.08,-0.61,
4.71,2.65,0.20,
7.67,6.55,-0.85,
13.16,8.52,-1.78,
19.60,7.66,-4.37,
19.60,3.27,-10.46,
19.60,10.01,-10.01,
18.46,11.05,-1.13,
14.33,8.26,1.09,
14.46,5.95,-0.06,
14.65,4.17,-2.37,
15.95,2.30,-3.30,
19.60,-0.47,1.07,
5.86,3.74,-8.73,
15.52,5.67,-9.04,
14.55,-0.30,-17.10,
7.12,-3.74,-8.47,
-0.82,-7.49,0.23,
-4.69,0.32,6.12,
-5.52,5.31,9.24,
-3.80,1.76,7.13,
-0.81,1.83,1.71,
1.31,0.08,-1.51,
0.97,-0.13,-0.61,
0.95,-1.33,-1.04,
0.71,-1.82,-1.99,
0.89,-0.17,-3.22,
4.65,1.71,-2.90,
6.49,2.20,-4.92,
8.37,3.01,-0.97,
9.72,7.25,1.73,
13.96,8.98,-8.03,
19.60,10.09,-14.89,
19.60,5.26,-11.08,
18.10,11.74,-2.22,
16.94,10.69,-0.22,
19.04,15.89,-3.72,
15.77,13.38,1.03,
7.12,10.33,10.63,
8.01,9.31,10.80,
