x,y,z,
0.42,-9.93,-0.30,
0.50,-9.96,-0.39,
0.50,-9.80,-0.30,
0.37,-9.90,-0.22,
0.47,-9.93,-0.34,
0.52,-10.00,-0.31,
0.55,-9.88,-0.40,
0.60,-10.01,-0.27,
0.36,-9.91,-0.24,
0.46,-10.07,-0.33,
0.48,-9.89,-0.39,
0.60,-9.94,-0.41,
0.32,-9.88,-0.29,
-0.02,-9.90,-0.11,
0.26,-10.03,-0.29,
0.72,-10.05,-0.56,
0.61,-9.90,-0.39,
0.53,-9.79,-0.16,
0.45,-9.99,-0.41,
0.45,-9.97,-0.38,
0.24,-9.75,-0.23,
0.33,-10.10,-0.31,
0.66,-9.95,-0.48,
0.68,-9.97,-0.36,
0.62,-9.98,-0.22,
0.40,-9.67,-0.30,
0.32,-9.93,-0.47,
0.30,-10.02,-0.45,
0.43,-9.94,-0.42,
0.58,-9.84,-0.35,
0.49,-9.82,-0.21,
0.63,-9.93,-0.29,
0.66,-10.00,-0.43,
0.48,-9.93,-0.30,
0.24,-9.93,-0.13,
0.37,-9.83,-0.26,
0.60,-9.93,-0.45,
0.59,-10.02,-0.40,
0.58,-9.83,-0.35,
0.59,-9.82,-0.30,
0.41,-9.98,-0.31,
0.40,-9.99,-0.42,
0.50,-9.95,-0.42,
0.35,-9.81,-0.33,
0.20,-9.89,-0.03,
0.53,-9.93,-0.29,
0.78,-9.91,-0.51,
0.63,-10.02,-0.23,
0.39,-9.76,-0.21,
0.47,-10.10,-0.45,
0.45,-9.98,-0.41,
0.38,-9.87,-0.35,
0.38,-9.94,-0.24,
0.39,-9.86,-0.21,
0.40,-9.89,-0.17,
0.37,-9.95,-0.25,
0.64,-9.86,-0.34,
0.56,-9.93,-0.39,
0.43,-10.00,-0.41,
0.24,-9.95,-0.21,
0.32,-10.01,-0.43,
0.51,-9.94,-0.40,
0.43,-9.86,-0.17,
0.42,-9.90,-0.16,
0.53,-9.98,-0.30,
0.63,-9.88,-0.38,
0.50,-10.08,-0.28,
0.30,-9.81,-0.25,
0.33,-9.95,-0.42,
0.40,-9.93,-0.33,
0.35,-9.74,-0.33,
0.34,-9.99,-0.13,
0.33,-9.98,-0.40,
0.29,-10.05,-0.32,
0.57,-9.91,-0.37,
0.67,-9.96,-0.28,
0.58,-9.88,-0.39,
0.39,-10.05,-0.48,
0.30,-9.86,-0.15,
0.47,-9.72,-0.24,
0.51,-9.84,-0.25,
0.40,-10.03,-0.70,
0.26,-10.04,-0.37,
0.52,-9.75,-0.39,
0.69,-10.00,-0.46,
0.57,-9.88,-0.28,
0.59,-9.84,-0.46,
0.45,-10.00,-0.35,
0.47,-9.92,-0.54,
0.48,-9.98,-0.25,
0.57,-9.77,-0.33,
0.54,-9.96,-0.40,
0.29,-9.90,-0.23,
0.39,-10.08,-0.30,
0.95,-10.04,-0.61,
0.96,-10.06,-0.53,
0.56,-9.93,-0.24,
0.38,-9.75,-0.40,
0.41,-10.12,-0.46,
0.39,-9.85,-0.44,
0.37,-9.95,-0.57,
0.34,-10.15,-0.47,
0.57,-9.79,-0.31,
0.89,-9.94,-0.36,
0.89,-10.00,-0.33,
0.57,-9.95,-0.29,
0.25,-9.70,-0.10,
0.41,-9.97,-0.28,
0.63,-9.82,-0.56,
0.50,-9.97,-0.35,
0.39,-9.85,-0.27,
0.46,-9.72,-0.29,
0.25,-10.02,-0.22,
0.28,-10.05,-0.59,
0.57,-10.12,-0.44,
0.73,-9.99,-0.25,
0.82,-9.86,-0.19,
0.63,-9.70,-0.08,
0.37,-9.84,-0.12,
0.28,-9.81,-0.26,
0.36,-10.15,-0.57,
0.67,-10.11,-0.56,
0.53,-9.84,-0.39,
0.14,-9.87,-0.09,
0.33,-9.83,-0.24,
0.65,-9.82,-0.38,
0.67,-9.78,-0.30,
0.50,-10.04,-0.45,
0.32,-9.97,-0.38,
0.41,-10.11,-0.39,
0.70,-9.76,-0.42,
0.78,-9.84,-0.37,
0.56,-10.02,-0.45,
0.09,-9.80,-0.36,
0.12,-10.02,-0.31,
0.40,-9.86,-0.39,
0.73,-10.14,-0.56,
0.65,-9.83,-0.41,
0.32,-9.80,-0.24,
0.13,-9.83,-0.22,
0.31,-9.95,-0.47,
0.54,-10.17,-0.51,
0.63,-9.93,-0.49,
0.46,-9.94,-0.26,
0.45,-9.82,-0.30,
0.45,-9.95,-0.33,
0.45,-9.67,-0.44,
0.40,-9.98,-0.50,
0.54,-10.07,-0.61,
0.50,-9.92,-0.56,
0.25,-9.85,-0.20,
0.38,-9.84,-0.30,
0.52,-10.03,-0.50,
0.49,-10.03,-0.61,
0.41,-9.96,-0.47,
0.37,-9.95,-0.16,
0.56,-9.76,-0.22,
0.61,-9.95,-0.32,
0.73,-9.90,-0.57,
0.51,-10.02,-0.43,
0.47,-9.90,-0.36,
0.38,-9.93,-0.28,
0.42,-9.88,-0.44,
0.61,-10.03,-0.51,
0.59,-10.02,-0.53,
0.40,-9.76,-0.36,
0.45,-9.93,-0.42,
0.44,-9.98,-0.54,
0.48,-9.95,-0.29,
0.53,-9.76,-0.36,
0.73,-10.05,-0.54,
0.84,-10.00,-0.61,
0.38,-9.88,-0.39,
0.20,-10.00,-0.39,
0.23,-10.03,-0.51,
0.52,-9.87,-0.46,
0.66,-9.97,-0.39,
0.56,-9.82,-0.32,
0.57,-9.97,-0.45,
0.64,-10.02,-0.58,
0.61,-9.92,-0.43,
0.48,-9.93,-0.36,
0.37,-10.01,-0.53,
0.69,-9.92,-0.44,
0.64,-9.90,-0.48,
0.44,-9.84,-0.32,
0.43,-9.86,-0.39,
0.50,-10.02,-0.48,
0.56,-9.89,-0.56,
0.52,-10.00,-0.58,
0.50,-9.97,-0.44,
0.33,-9.78,-0.23,
0.51,-9.88,-0.44,
0.67,-10.10,-0.60,
0.54,-10.06,-0.49,
0.51,-9.89,-0.32,
0.53,-9.92,-0.22,
0.57,-9.91,-0.38,
0.51,-9.91,-0.45,
0.46,-10.01,-0.56,
0.45,-10.00,-0.39,
0.58,-9.79,-0.33,
0.82,-9.91,-0.51,
0.67,-9.97,-0.49,
0.26,-9.84,-0.47,
0.25,-9.96,-0.28,
0.54,-9.82,-0.47,
0.63,-10.03,-0.58,
0.54,-9.93,-0.57,
0.41,-9.93,-0.27,
0.59,-9.86,-0.43,
0.63,-10.02,-0.42,
0.45,-9.72,-0.33,
0.41,-10.15,-0.41,
0.65,-10.01,-0.62,
0.47,-9.83,-0.32,
0.38,-9.85,-0.21,
0.56,-9.83,-0.39,
0.52,-10.05,-0.43,
0.59,-10.12,-0.56,
0.54,-10.07,-0.41,
0.43,-9.80,-0.32,
0.44,-9.70,-0.29,
0.46,-9.98,-0.26,
0.52,-9.78,-0.60,
0.51,-10.15,-0.54,
0.54,-9.88,-0.51,
0.56,-9.95,-0.31,
0.64,-9.79,-0.39,
0.40,-9.82,-0.50,
0.19,-10.02,-0.47,
0.32,-10.15,-0.58,
0.61,-10.03,-0.48,
0.65,-9.85,-0.33,
0.53,-9.76,-0.18,
0.61,-9.87,-0.39,
0.64,-10.03,-0.55,
0.46,-9.92,-0.58,
0.23,-9.89,-0.45,
0.25,-9.96,-0.31,
0.58,-9.83,-0.50,
0.58,-9.88,-0.52,
0.50,-9.93,-0.47,
0.46,-9.87,-0.38,
0.47,-9.95,-0.46,
0.34,-9.94,-0.27,
0.43,-9.93,-0.38,
0.87,-9.98,-0.38,
0.97,-9.94,-0.45,
0.63,-9.93,-0.48,
0.18,-10.02,-0.33,
0.13,-9.90,-0.37,
0.33,-9.92,-0.35,
0.64,-9.86,-0.50,
0.69,-9.89,-0.28,
0.76,-9.78,-0.44,
0.64,-10.00,-0.52,
0.41,-9.97,-0.57,
0.43,-10.00,-0.54,
0.43,-9.94,-0.40,
0.39,-9.80,-0.32,
0.67,-9.92,-0.32,
0.81,-9.81,-0.39,
0.62,-10.00,-0.39,
0.65,-10.04,-0.44,
0.57,-10.05,-0.60,
0.46,-9.83,-0.19,
0.51,-9.82,-0.42,
0.55,-10.18,-0.59,
0.42,-10.02,-0.56,
0.39,-9.95,-0.32,
0.43,-10.01,-0.16,
0.85,-9.71,-0.27,
0.98,-9.90,-0.44,
0.80,-9.84,-0.34,
0.50,-10.01,-0.43,
0.29,-9.89,-0.31,
0.69,-10.11,-0.29,
0.97,-9.74,-0.62,
0.86,-10.01,-0.40,
0.70,-9.98,-0.59,
0.72,-10.01,-0.41,
1.11,-9.90,-0.57,
1.11,-9.82,-0.23,
0.89,-9.82,-0.33,
0.71,-9.87,-0.30,
0.51,-10.13,-0.53,
0.53,-10.05,-0.51,
0.71,-9.97,-0.30,
0.94,-10.00,-0.39,
0.99,-9.90,-0.52,
0.77,-10.03,-0.58,
0.40,-9.98,-0.26,
0.79,-9.86,-0.32,
1.08,-9.96,-0.30,
0.79,-9.34,-1.15,
0.56,-10.23,0.29,
1.45,-9.81,-1.07,
0.87,-9.59,0.48,
0.94,-10.02,-0.45,
1.19,-9.99,-0.35,
1.38,-9.70,-0.40,
1.33,-9.99,-0.37,
1.03,-9.98,-0.40,
0.68,-10.10,-0.52,
0.64,-10.14,-0.42,
0.70,-10.33,-0.36,
0.72,-9.46,-0.16,
0.96,-10.29,-0.76,
0.95,-9.87,-0.04,
1.40,-10.24,-0.52,
1.59,-10.04,-0.44,
1.58,-9.87,-0.34,
1.40,-9.78,0.05,
1.34,-9.61,0.18,
2.31,-8.68,1.24,
2.97,-10.27,-0.83,
1.52,-10.46,-0.48,
-1.17,-8.88,2.63,
-0.29,-10.29,1.12,
1.49,-9.53,-0.61,
1.21,-10.50,-0.95,
0.38,-10.34,-0.20,
0.70,-9.62,-0.13,
1.29,-10.01,-0.35,
2.09,-9.88,-0.34,
2.59,-9.61,-0.64,
2.57,-9.84,-0.31,
2.26,-9.72,-0.46,
2.35,-9.99,-0.81,
2.29,-10.13,-0.38,
2.61,-9.79,-0.61,
2.75,-9.36,-0.36,
2.70,-9.94,-0.67,
2.41,-9.34,-0.08,
2.51,-9.41,-0.10,
3.00,-9.74,-0.50,
3.31,-9.95,-0.89,
3.83,-9.61,-0.96,
3.63,-9.74,-0.71,
3.20,-9.18,-0.40,
2.84,-8.90,-0.27,
2.39,-8.98,-0.88,
2.09,-9.66,-1.37,
0.42,-9.40,-0.97,
-1.12,-7.55,1.69,
3.98,-9.31,-1.47,
6.61,-5.04,-1.80,
8.84,-8.78,-2.63,
9.99,-5.97,-3.78,
9.02,-7.57,-1.91,
7.09,-5.68,0.40,
6.25,-4.83,2.51,
7.97,-5.31,0.26,
7.96,-4.78,-0.92,
6.97,-4.52,0.99,
7.83,-4.61,-1.45,
10.05,-3.72,-0.57,
11.31,-4.47,-0.35,
10.74,-1.95,-0.06,
8.43,-0.91,2.26,
7.11,-1.64,1.17,
8.36,0.88,-0.36,
10.05,-2.97,0.33,
10.45,0.71,1.73,
11.86,-0.03,0.52,
11.25,1.73,1.87,
10.62,1.23,0.89,
10.10,1.02,0.95,
9.34,1.17,0.51,
8.91,1.59,0.59,
9.40,2.04,1.53,
10.15,3.32,0.80,
7.94,3.42,0.06,
7.40,3.88,2.91,
8.13,4.72,1.76,
9.38,5.53,1.73,
9.85,5.47,1.08,
10.01,6.32,1.62,
9.35,6.88,1.31,
9.94,6.15,1.45,
10.32,5.24,-0.14,
7.80,7.10,0.21,
6.42,6.75,2.07,
7.15,7.62,1.81,
7.82,7.32,1.48,
7.31,7.26,1.82,
7.65,6.55,0.35,
6.88,7.57,0.49,
5.98,7.65,1.42,
6.43,8.02,1.25,
6.50,8.60,0.83,
6.32,7.97,0.65,
4.33,7.96,0.98,
3.60,7.57,2.27,
5.30,9.01,0.50,
6.59,9.36,1.21,
7.60,9.46,0.91,
8.00,8.89,-0.16,
5.41,8.48,-0.19,
2.95,8.71,1.54,
3.33,9.53,1.63,
5.84,9.26,0.66,
4.43,14.31,0.55,
3.83,9.76,4.50,
4.33,12.22,-0.06,
3.65,9.67,1.54,
3.66,9.48,0.51,
3.13,6.13,-2.22,
3.22,7.98,-0.48,
3.22,8.28,0.85,
5.11,10.16,0.81,
5.56,11.10,1.36,
4.80,11.12,2.74,
4.57,8.90,-0.68,
1.60,8.79,-0.03,
0.91,8.82,1.36,
3.67,8.26,-0.56,
4.29,7.69,-1.80,
3.20,9.22,0.43,
3.33,8.09,-1.06,
2.56,9.56,-0.25,
2.22,9.58,2.02,
4.58,9.05,-0.49,
4.75,9.11,-0.77,
2.41,9.39,0.17,
2.94,7.51,-0.04,
3.64,11.13,-3.51,
1.92,8.33,0.33,
2.47,11.19,-0.26,
4.09,10.11,0.26,
5.24,10.33,-0.83,
3.37,9.41,-0.89,
1.79,10.13,-0.07,
2.39,9.93,-0.63,
3.01,10.92,-0.82,
2.99,9.01,-0.88,
2.22,10.33,-1.51,
1.68,9.23,-0.93,
2.39,9.85,-1.40,
1.99,10.04,-0.74,
2.55,9.60,-0.78,
3.24,9.92,-1.46,
2.56,9.82,-1.06,
1.50,9.47,-0.65,
0.89,9.98,-0.83,
0.64,9.90,-0.32,
1.61,9.23,-1.29,
2.32,9.48,-1.25,
2.59,9.56,-1.11,
2.76,9.37,-1.16,
2.53,9.60,-1.21,
0.91,10.27,-1.03,
0.58,9.37,-0.56,
1.37,10.17,-0.90,
2.28,9.88,-1.47,
1.83,9.76,-1.08,
1.97,9.51,-1.26,
1.83,9.48,-1.45,
1.00,9.82,-1.03,
1.08,9.99,-1.21,
1.50,10.02,-1.25,
2.00,10.07,-1.09,
2.14,9.73,-1.46,
1.12,10.05,-1.08,
1.10,9.71,-0.73,
2.27,9.38,-1.83,
1.56,9.64,-1.62,
0.83,9.84,-0.40,
1.88,9.90,-1.59,
1.49,10.13,-1.47,
0.18,10.31,-0.11,
1.01,9.64,-0.99,
1.63,10.05,-1.95,
0.92,9.72,-1.12,
1.21,9.53,-1.07,
1.13,10.13,-1.74,
0.77,9.23,-0.92,
1.06,10.11,-0.95,
1.95,9.62,-1.31,
2.02,10.18,-1.37,
1.35,9.76,-0.89,
1.80,9.91,-1.51,
1.45,10.00,-1.38,
0.30,10.05,-0.62,
1.56,9.59,-1.29,
2.65,9.73,-1.22,
2.32,9.26,-1.36,
1.82,8.72,-2.35,
0.65,9.79,-0.71,
0.41,9.17,-1.11,
0.73,10.03,-1.09,
1.34,9.83,-0.52,
1.81,10.16,-0.91,
1.72,9.66,-0.74,
1.24,10.03,-1.07,
1.12,9.57,-0.52,
1.18,9.95,-1.28,
0.97,9.69,-1.20,
0.91,9.77,-1.23,
1.14,9.63,-0.86,
1.48,10.12,-1.11,
3.44,9.93,0.18,
3.45,10.06,-3.71,
1.13,9.16,-0.80,
0.77,9.86,-1.16,
0.43,9.02,-1.30,
0.23,10.06,-0.71,
1.13,10.07,-0.81,
1.62,9.99,-0.79,
1.69,9.87,-0.74,
1.70,9.40,-1.47,
1.02,9.27,-1.06,
1.00,9.59,-1.12,
1.26,9.78,-1.21,
1.05,10.04,-0.72,
1.07,10.15,-0.31,
1.74,10.00,-1.10,
1.70,9.68,-0.98,
1.28,9.43,-1.13,
1.10,9.64,-1.15,
1.00,9.64,-0.66,
1.38,9.97,-0.92,
1.21,9.81,-0.79,
1.13,9.75,-0.86,
1.34,9.36,-1.23,
1.14,9.51,-1.07,
1.47,9.47,-0.96,
1.82,9.69,-1.37,
1.28,9.82,-0.79,
0.95,10.07,-0.81,
1.63,9.93,-1.40,
1.48,10.32,-1.36,
1.04,9.87,-0.52,
1.68,9.76,-1.07,
1.77,9.48,-1.25,
1.41,9.56,-1.30,
1.07,9.38,-0.99,
0.95,9.67,-0.88,
1.01,9.63,-0.77,
1.43,9.93,-0.96,
1.42,9.82,-0.82,
0.96,9.93,-0.70,
1.06,9.76,-0.79,
1.62,9.56,-1.05,
1.71,9.72,-1.04,
0.94,9.63,-0.76,
1.02,9.65,-1.28,
1.42,9.42,-1.49,
0.92,9.93,-0.83,
0.83,10.20,-0.38,
1.77,10.12,-0.92,
1.98,10.12,-1.34,
1.25,9.58,-0.80,
1.39,9.54,-1.30,
1.45,9.27,-1.44,
1.13,9.51,-1.26,
1.32,9.49,-0.98,
1.63,9.91,-1.11,
1.32,9.80,-0.75,
1.15,9.76,-0.80,
1.24,9.78,-1.20,
1.34,9.56,-1.00,
1.54,10.12,-1.19,
1.40,10.28,-0.93,
1.48,10.01,-0.93,
1.48,10.08,-0.99,
1.31,9.87,-0.82,
1.44,9.70,-1.05,
1.40,9.24,-1.06,
1.13,9.15,-1.00,
1.11,9.44,-1.23,
1.20,9.56,-1.06,
1.34,9.87,-0.72,
1.53,9.88,-0.77,
1.65,9.76,-0.97,
1.33,9.82,-0.90,
1.09,9.89,-0.88,
1.28,9.77,-1.07,
1.66,9.80,-1.18,
1.52,9.88,-0.90,
1.45,9.57,-0.92,
1.52,9.69,-1.09,
1.27,9.65,-0.94,
1.25,9.84,-1.18,
1.28,9.66,-0.94,
1.17,9.82,-0.73,
1.53,9.69,-1.13,
1.48,9.68,-0.88,
1.56,9.91,-1.04,
1.37,9.80,-0.84,
1.13,9.74,-0.73,
1.34,9.64,-0.87,
1.52,9.66,-1.28,
1.40,9.63,-0.94,
1.53,9.71,-1.09,
1.32,9.73,-0.77,
1.38,9.76,-1.08,
1.28,9.65,-1.00,
1.19,9.73,-0.92,
1.35,9.93,-0.93,
1.24,10.00,-0.78,
1.62,9.72,-0.85,
1.76,9.68,-1.16,
1.28,9.49,-0.93,
1.34,9.61,-1.07,
1.34,9.77,-1.03,
0.93,10.07,-0.40,
1.32,10.05,-0.74,
1.45,9.66,-0.98,
1.29,9.39,-0.91,
1.45,9.47,-1.35,
1.61,9.34,-1.34,
1.47,9.74,-1.16,
0.86,10.10,-0.55,
1.05,9.98,-0.67,
1.37,9.93,-1.23,
1.11,9.51,-0.78,
1.45,9.73,-1.17,
1.67,9.44,-1.25,
1.72,9.72,-1.19,
1.40,9.87,-0.91,
1.23,9.96,-0.80,
1.11,9.98,-0.64,
1.07,9.72,-0.97,
1.27,9.72,-1.22,
1.45,9.75,-1.06,
1.68,9.85,-1.13,
1.59,9.79,-1.00,
1.31,9.68,-1.01,
1.10,9.58,-0.85,
1.17,9.82,-0.95,
1.55,9.52,-1.08,
1.28,9.88,-0.88,
1.36,9.75,-0.99,
1.56,9.65,-1.17,
1.03,9.97,-0.86,
1.09,9.73,-0.75,
1.65,9.74,-1.19,
1.44,9.87,-0.86,
1.49,9.67,-0.95,
1.53,9.67,-1.08,
1.35,9.54,-1.08,
1.47,9.56,-1.20,
1.35,9.88,-0.82,
1.47,9.86,-0.92,
1.33,9.88,-0.73,
1.38,9.69,-0.94,
1.36,9.75,-1.10,
1.41,9.77,-1.02,
1.52,9.97,-0.89,
1.58,9.81,-0.99,
1.44,9.60,-0.98,
1.19,9.67,-1.11,
1.04,9.35,-0.73,
1.39,9.69,-1.00,
1.61,9.72,-1.04,
1.62,9.79,-0.90,
1.58,9.87,-1.04,
1.16,9.71,-0.75,
1.26,9.87,-1.00,
1.47,9.73,-0.78,
1.90,9.83,-1.06,
1.94,9.69,-1.05,
1.51,9.72,-0.97,
1.41,9.71,-0.73,
1.72,9.71,-1.20,
1.16,9.68,-0.84,
1.12,9.73,-0.81,
1.45,9.61,-1.06,
1.40,9.62,-0.72,
1.52,9.95,-0.83,
2.03,9.62,-0.99,
1.94,9.65,-0.89,
1.44,9.59,-0.93,
1.14,9.47,-0.89,
1.14,9.78,-0.70,
1.32,9.84,-0.73,
1.75,9.81,-0.97,
1.86,9.84,-0.95,
1.38,9.75,-0.78,
1.39,9.52,-0.92,
1.56,9.67,-0.96,
1.58,9.78,-0.97,
1.60,9.96,-0.81,
1.69,9.77,-0.74,
1.80,9.79,-0.89,
1.56,9.59,-0.77,
1.48,9.73,-0.85,
1.49,9.77,-0.88,
1.23,9.91,-0.58,
1.41,9.89,-0.73,
1.52,9.90,-0.86,
1.58,9.50,-0.94,
1.71,9.46,-1.02,
1.84,9.33,-1.23,
1.60,9.50,-0.96,
1.43,9.65,-0.96,
1.17,9.70,-0.69,
1.32,9.93,-0.83,
1.23,9.92,-0.54,
1.63,9.88,-0.64,
2.12,9.68,-1.05,
1.76,9.61,-0.81,
1.36,9.47,-1.07,
1.08,9.58,-0.71,
1.13,10.01,-0.75,
1.37,9.96,-0.57,
1.65,9.99,-0.55,
2.11,9.77,-0.87,
1.89,9.55,-1.13,
1.06,9.57,-0.67,
1.13,9.48,-1.15,
1.15,9.46,-0.56,
1.24,10.13,-0.55,
1.72,9.78,-0.78,
1.64,9.72,-0.92,
0.98,9.70,-0.53,
1.01,9.69,-0.68,
1.42,9.77,-1.07,
1.59,9.71,-0.79,
1.44,9.81,-0.77,
1.28,9.88,-0.67,
1.42,9.67,-0.72,
1.32,9.76,-0.77,
1.08,9.83,-0.58,
1.55,9.68,-0.75,
1.73,9.60,-0.89,
1.25,9.86,-0.57,
1.05,9.78,-0.42,
1.28,9.75,-0.83,
1.00,9.44,-0.76,
0.62,9.86,-0.45,
1.20,9.82,-0.68,
1.62,9.92,-0.69,
1.21,9.86,-0.49,
1.14,9.72,-0.57,
1.47,9.36,-1.28,
1.06,9.33,-0.71,
0.99,9.70,-0.73,
1.31,9.45,-0.81,
1.31,9.95,-0.81,
0.64,9.89,-0.38,
0.54,9.93,-0.46,
1.13,9.89,-0.46,
1.75,9.73,-1.04,
1.52,9.74,-0.53,
1.87,10.01,-0.93,
2.02,9.84,-0.85,
1.45,9.64,-0.95,
0.50,9.63,-0.51,
0.37,9.98,-0.64,
1.18,9.87,-0.68,
1.58,9.69,-0.95,
1.20,10.05,-0.49,
1.33,10.18,-0.78,
1.58,9.92,-0.38,
2.09,10.01,-0.84,
1.95,9.44,-1.06,
1.09,9.16,-1.05,
0.44,9.53,-0.74,
0.56,9.64,-0.41,
1.03,10.23,-0.23,
1.96,9.58,-0.89,
1.53,9.72,-0.82,
1.14,9.49,-0.68,
1.32,9.77,-0.74,
1.64,9.57,-0.70,
0.62,9.21,-1.19,
0.55,10.45,-0.46,
1.01,9.74,-0.27,
2.13,9.75,-1.01,
2.16,9.67,-0.69,
1.43,9.59,-0.50,
1.59,9.19,-0.96,
1.04,9.85,-0.81,
0.45,9.67,0.03,
1.08,9.90,-0.61,
1.21,9.71,-0.24,
1.25,9.95,-0.34,
1.65,9.72,-0.47,
1.76,9.34,-0.96,
1.28,9.38,-0.77,
0.85,9.68,-0.64,
0.74,9.59,-0.45,
1.06,10.00,-0.20,
1.50,10.03,-0.26,
1.80,10.07,-0.45,
1.71,9.61,-0.94,
0.97,9.50,-0.60,
0.59,9.60,-0.53,
0.59,9.81,-0.22,
0.93,9.85,-0.32,
1.17,10.05,-0.35,
1.23,10.08,-0.06,
1.67,9.58,-0.71,
1.29,9.17,-0.97,
0.31,9.60,-0.60,
0.32,9.45,-0.20,
1.06,10.21,-0.50,
1.30,9.96,-0.13,
1.34,10.27,-0.16,
1.24,9.69,-0.65,
0.29,9.22,-0.65,
-0.01,9.40,-0.34,
0.29,9.88,0.03,
1.17,9.88,-0.31,
1.40,9.99,-0.65,
0.89,9.73,-0.25,
0.47,9.44,-0.69,
0.12,9.45,-0.26,
0.34,9.64,-0.39,
0.73,9.84,-0.28,
0.70,9.97,-0.02,
0.95,9.91,-0.31,
0.58,9.84,-0.21,
0.48,9.57,-0.52,
0.21,9.68,-0.16,
0.47,9.68,-0.25,
0.58,9.80,-0.45,
0.53,9.80,-0.25,
0.43,9.89,-0.03,
0.74,9.58,-0.38,
0.77,9.41,-0.66,
0.56,9.58,-0.42,
0.54,9.62,-0.38,
0.40,9.73,-0.31,
0.50,9.69,-0.28,
0.74,9.86,-0.39,
0.47,9.58,-0.26,
0.33,9.83,-0.55,
0.22,9.70,-0.29,
0.61,9.99,-0.50,
0.55,9.96,-0.01,
0.65,9.95,-0.34,
0.60,9.70,-0.47,
0.48,9.57,-0.59,
0.18,9.34,-0.86,
-0.32,9.57,-0.34,
0.11,10.03,-0.26,
0.91,9.91,-0.26,
0.97,10.18,-0.19,
0.85,9.61,-0.68,
0.10,9.47,-0.48,
-0.05,9.49,-0.54,
0.37,9.63,-0.58,
0.73,9.99,-0.35,
0.44,9.74,-0.34,
0.27,9.95,-0.46,
0.56,9.71,-0.57,
0.56,9.88,-0.48,
0.28,9.63,-0.24,
0.51,9.67,-0.67,
0.41,9.66,-0.67,
0.34,9.76,-0.38,
0.54,9.85,-0.29,
0.64,9.69,-0.48,
0.34,9.69,-0.51,
0.02,9.71,-0.11,
0.47,9.76,-0.60,
0.49,9.83,-0.56,
0.29,9.88,-0.17,
0.56,9.95,-0.40,
0.61,9.67,-0.51,
0.48,9.57,-0.67,
0.27,9.52,-0.60,
0.13,9.73,-0.57,
0.38,9.74,-0.48,
0.59,10.04,-0.28,
0.68,9.86,-0.20,
0.54,9.88,-0.40,
0.43,9.55,-0.73,
0.23,9.62,-0.41,
0.44,9.87,-0.38,
0.57,9.70,-0.36,
0.49,9.97,-0.32,
0.42,9.82,-0.29,
0.56,9.54,-0.70,
0.32,9.67,-0.51,
0.32,9.72,-0.45,
0.40,9.85,-0.29,
0.48,9.93,-0.37,
0.33,9.81,-0.34,
0.39,9.77,-0.47,
0.43,9.53,-0.43,
0.59,9.60,-0.56,
0.60,9.70,-0.76,
0.22,9.76,-0.20,
0.37,9.73,-0.43,
0.37,9.77,-0.44,
0.25,9.99,-0.24,
0.45,9.64,-0.54,
0.66,9.60,-0.70,
0.36,9.77,-0.45,
0.45,9.82,-0.38,
0.82,9.83,-0.44,
0.66,9.85,-0.48,
0.20,9.73,-0.43,
0.10,9.72,-0.18,
0.55,9.88,-0.53,
0.43,9.79,-0.35,
0.20,9.95,-0.20,
0.46,9.66,-0.56,
0.41,9.89,-0.67,
0.32,9.44,-0.17,
0.62,9.69,-0.73,
0.49,9.43,-0.43,
0.28,9.82,-0.28,
0.51,9.57,-0.52,
0.36,9.71,-0.47,
0.20,9.86,-0.30,
0.41,9.85,-0.45,
0.61,9.89,-0.21,
0.67,9.94,-0.48,
0.49,9.74,-0.31,
0.45,9.68,-0.54,
0.42,9.46,-0.53,
0.23,10.00,-0.41,
0.47,9.68,-0.40,
0.54,9.84,-0.39,
0.49,9.83,-0.44,
0.62,9.56,-0.52,
0.35,9.79,-0.48,
0.22,9.59,-0.25,
0.54,9.91,-0.73,
0.29,9.73,-0.04,
0.51,9.82,-0.37,
0.71,9.64,-0.51,
0.53,9.48,-0.63,
0.32,9.69,-0.40,
0.30,9.75,-0.28,
0.43,9.97,-0.39,
0.48,9.76,-0.28,
0.48,9.71,-0.51,
0.17,9.64,-0.42,
0.22,9.66,-0.37,
0.70,9.79,-0.62,
0.70,9.87,-0.52,
0.56,9.68,-0.32,
0.62,9.91,-0.45,
0.35,9.59,-0.34,
0.16,9.66,-0.52,
0.33,9.75,-0.28,
0.49,9.93,-0.37,
0.47,9.71,-0.32,
0.38,9.82,-0.27,
0.41,9.80,-0.59,
0.34,9.63,-0.19,
0.61,9.69,-0.67,
0.47,9.38,-0.63,
0.41,9.75,-0.57,
0.34,9.78,-0.36,
0.46,9.93,-0.26,
0.68,9.80,-0.34,
0.43,9.87,-0.43,
0.20,9.83,-0.22,
0.55,9.74,-0.65,
0.59,9.85,-0.28,
0.61,9.77,-0.40,
0.60,9.72,-0.34,
0.64,9.68,-0.60,
0.10,9.72,-0.31,
0.24,9.79,-0.44,
0.52,9.71,-0.54,
0.43,9.74,-0.25,
0.46,9.79,-0.35,
0.37,9.83,-0.24,
0.50,9.59,-0.34,
0.51,9.65,-0.64,
0.28,9.69,-0.36,
0.49,9.78,-0.37,
0.60,9.83,-0.42,
0.49,9.88,-0.25,
0.48,9.72,-0.47,
0.30,9.68,-0.37,
0.53,9.78,-0.51,
0.52,9.79,-0.32,
